id,title,levelLimit,type,totalTimes,timeLimit,rewardExp,rewardMoney,rewardPop,rewardItemIds,rewardItemCounts,isDaily,sysOpId,desc,toTaskNpcID,tutorType,tutorInitFuns,tutorInitSubFuns,tutorFunction,tutorSubFunction,showOrHideFuns,tutorMapId,openTeleporterIds,isTutor,tutorTaskTab,isShowAutoFight,recommendFunction,instanceTutorFunction,destMapId,tutorInitUpFuns,tutorItemId
114330,狮驼岭8,143,1,12,0,171600,257400,0,0,0,0,0,通关12次狮驼岭8,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3611,10|8|20|11,
114401,对话,144,2,0,0,2880,4320,0,0,0,0,0,与太上老君对话,10,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,,10|8|20|11,
114402,狮驼岭9,144,1,1,0,11520,17280,0,0,0,0,0,通关1次狮驼岭9,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3621,10|8|20|11,
114403,狮驼岭9,144,1,4,0,57600,86400,0,0,0,0,0,通关4次狮驼岭9,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3621,10|8|20|11,
114404,狮驼岭9,144,1,7,0,100800,151200,0,0,0,0,0,通关7次狮驼岭9,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3621,10|8|20|11,
114405,狮驼岭9,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭9,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3621,10|8|20|11,
114406,狮驼岭9,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭9,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3621,10|8|20|11,
114407,狮驼岭9,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭9,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3621,10|8|20|11,
114408,狮驼岭9,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭9,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3621,10|8|20|11,
114409,狮驼岭9,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭9,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3621,10|8|20|11,
114410,狮驼岭9,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭9,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3621,10|8|20|11,
114411,狮驼岭9,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭9,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3621,10|8|20|11,
114412,狮驼岭9,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭9,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3621,10|8|20|11,
114413,狮驼岭9,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭9,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3621,10|8|20|11,
114414,狮驼岭9,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭9,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3621,10|8|20|11,
114415,狮驼岭9,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭9,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3621,10|8|20|11,
114416,对话,144,2,0,0,2880,4320,0,0,0,0,0,与太上老君对话,10,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,,10|8|20|11,
114417,狮驼岭10,144,1,1,0,11520,17280,0,0,0,0,0,通关1次狮驼岭10,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3631,10|8|20|11,
114418,狮驼岭10,144,1,4,0,57600,86400,0,0,0,0,0,通关4次狮驼岭10,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3631,10|8|20|11,
114419,狮驼岭10,144,1,7,0,100800,151200,0,0,0,0,0,通关7次狮驼岭10,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3631,10|8|20|11,
114420,狮驼岭10,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭10,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3631,10|8|20|11,
114421,狮驼岭10,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭10,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3631,10|8|20|11,
114422,狮驼岭10,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭10,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3631,10|8|20|11,
114423,狮驼岭10,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭10,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3631,10|8|20|11,
114424,狮驼岭10,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭10,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3631,10|8|20|11,
114425,狮驼岭10,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭10,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3631,10|8|20|11,
114426,狮驼岭10,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭10,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3631,10|8|20|11,
114427,狮驼岭10,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭10,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3631,10|8|20|11,
114428,狮驼岭10,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭10,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3631,10|8|20|11,
114429,狮驼岭10,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭10,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3631,10|8|20|11,
114430,狮驼岭10,144,1,12,0,172800,259200,0,0,0,0,0,通关12次狮驼岭10,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3631,10|8|20|11,
114501,对话,145,2,0,0,2900,4350,0,0,0,0,0,与太上老君对话,10,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,,10|8|20|11,
114502,狮驼岭北1,145,1,1,0,11600,17400,0,0,0,0,0,通关1次狮驼岭北1,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3641,10|8|20|11,
114503,狮驼岭北1,145,1,4,0,58000,87000,0,0,0,0,0,通关4次狮驼岭北1,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3641,10|8|20|11,
114504,狮驼岭北1,145,1,7,0,101500,152250,0,0,0,0,0,通关7次狮驼岭北1,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3641,10|8|20|11,
114505,狮驼岭北1,145,1,12,0,174000,261000,0,0,0,0,0,通关12次狮驼岭北1,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3641,10|8|20|11,
114506,狮驼岭北1,145,1,12,0,174000,261000,0,0,0,0,0,通关12次狮驼岭北1,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3641,10|8|20|11,
114507,狮驼岭北1,145,1,12,0,174000,261000,0,0,0,0,0,通关12次狮驼岭北1,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3641,10|8|20|11,
114508,狮驼岭北1,145,1,12,0,174000,261000,0,0,0,0,0,通关12次狮驼岭北1,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3641,10|8|20|11,
114509,狮驼岭北1,145,1,12,0,174000,261000,0,0,0,0,0,通关12次狮驼岭北1,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3641,10|8|20|11,
114510,狮驼岭北1,145,1,12,0,174000,261000,0,0,0,0,0,通关12次狮驼岭北1,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3641,10|8|20|11,
114511,狮驼岭北1,145,1,12,0,174000,261000,0,0,0,0,0,通关12次狮驼岭北1,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3641,10|8|20|11,
114512,狮驼岭北1,145,1,12,0,174000,261000,0,0,0,0,0,通关12次狮驼岭北1,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3641,10|8|20|11,
114513,狮驼岭北1,145,1,12,0,174000,261000,0,0,0,0,0,通关12次狮驼岭北1,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3641,10|8|20|11,
114514,狮驼岭北1,145,1,12,0,174000,261000,0,0,0,0,0,通关12次狮驼岭北1,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3641,10|8|20|11,
114515,狮驼岭北1,145,1,12,0,174000,261000,0,0,0,0,0,通关12次狮驼岭北1,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3641,10|8|20|11,
114516,对话,145,2,0,0,2900,4350,0,0,0,0,0,与太上老君对话,10,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,,10|8|20|11,
114517,狮驼岭北2,145,1,1,0,11600,17400,0,0,0,0,0,通关1次狮驼岭北2,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3651,10|8|20|11,
114518,狮驼岭北2,145,1,4,0,58000,87000,0,0,0,0,0,通关4次狮驼岭北2,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3651,10|8|20|11,
114519,狮驼岭北2,145,1,7,0,101500,152250,0,0,0,0,0,通关7次狮驼岭北2,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3651,10|8|20|11,
114520,狮驼岭北2,145,1,12,0,174000,261000,0,0,0,0,0,通关12次狮驼岭北2,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3651,10|8|20|11,
114521,狮驼岭北2,145,1,12,0,174000,261000,0,0,0,0,0,通关12次狮驼岭北2,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3651,10|8|20|11,
114522,狮驼岭北2,145,1,12,0,174000,261000,0,0,0,0,0,通关12次狮驼岭北2,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3651,10|8|20|11,
114523,狮驼岭北2,145,1,12,0,174000,261000,0,0,0,0,0,通关12次狮驼岭北2,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3651,10|8|20|11,
114524,狮驼岭北2,145,1,12,0,174000,261000,0,0,0,0,0,通关12次狮驼岭北2,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3651,10|8|20|11,
114525,狮驼岭北2,145,1,12,0,174000,261000,0,0,0,0,0,通关12次狮驼岭北2,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3651,10|8|20|11,
114526,狮驼岭北2,145,1,12,0,174000,261000,0,0,0,0,0,通关12次狮驼岭北2,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3651,10|8|20|11,
114527,狮驼岭北2,145,1,12,0,174000,261000,0,0,0,0,0,通关12次狮驼岭北2,0,2,7|1|2|5|3|6|30|15|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4|6|5;10:2|3|5;8:1|9|4|2|7|6|11|3|10;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004|1055|1056|10008|10009|10010|1058|1057,0,1,,2|3|4|5,,-3651,10|8|20|11,
